#SampleID	emp_cr_gg_13_8.summary.txt.tsv	emp_cr_silva_16S_123.summary.txt.tsv	emp_or_gg_13_8.summary.txt.tsv	emp.90.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.100.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.150.min25.deblur.withtax.onlytree.summary.txt.tsv
1288.FBE22Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	16559.0	16530.0	19205.0	12949.0	12704.0	8703.0
1288.FBE22Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	6572.0	6567.0	7550.0	5463.0	5407.0	3991.0
1288.FBE25July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	85683.0	85975.0	102440.0	67705.0	66254.0	45966.0
1288.FBE25July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	34481.0	34340.0	40503.0	28918.0	28516.0	21269.0
1288.FBE25Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	21655.0	21453.0	45312.0	25579.0	25560.0	18488.0
1288.FBE25Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	8490.0	8426.0	17495.0	10632.0	10579.0	8149.0
1288.FBE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	31845.0	31862.0	39018.0	25852.0	25253.0	16958.0
1288.FBE27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	12936.0	12935.0	15704.0	11011.0	10803.0	7885.0
1288.FBE27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	57987.0	57982.0	67764.0	44774.0	43764.0	31032.0
1288.FBE27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	23449.0	23234.0	26822.0	19143.0	18915.0	14594.0
1288.FBE27June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	37612.0	37824.0	51525.0	32690.0	32317.0	21900.0
1288.FBE27June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	15237.0	15210.0	20450.0	13945.0	13795.0	10047.0
1288.FBE28May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	14865.0	14778.0	16853.0	10984.0	10638.0	7563.0
1288.FBE28May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	5916.0	5841.0	6581.0	4639.0	4527.0	3414.0
1288.FBE29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	11507.0	11733.0	19146.0	12287.0	12041.0	8202.0
1288.FBE29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4703.0	4769.0	7425.0	5103.0	5003.0	3687.0
1288.FBE31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	36736.0	36878.0	40571.0	28994.0	28558.0	18409.0
1288.FBE31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	14378.0	14429.0	15707.0	12312.0	12209.0	8762.0
1288.FBE31May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	28574.0	28249.0	34073.0	22457.0	21998.0	15800.0
1288.FBE31May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	11267.0	11086.0	13176.0	9459.0	9332.0	7237.0
1288.FBH02Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	15759.0	15838.0	22529.0	14672.0	14378.0	9805.0
1288.FBH02Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	6087.0	6078.0	8577.0	5977.0	5896.0	4296.0
1288.FBH02July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	11711.0	11777.0	18509.0	11768.0	11584.0	7598.0
1288.FBH02July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4529.0	4502.0	7075.0	4795.0	4655.0	3256.0
1288.FBH02Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	43506.0	43757.0	58619.0	37847.0	37382.0	25357.0
1288.FBH02Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	17249.0	17317.0	22864.0	15730.0	15630.0	11518.0
1288.FBH05July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	19471.0	19391.0	29291.0	18598.0	18257.0	12294.0
1288.FBH05July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	7700.0	7615.0	11401.0	7717.0	7594.0	5588.0
1288.FBH05June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	16683.0	16536.0	20220.0	12445.0	12114.0	8283.0
1288.FBH05June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	6313.0	6208.0	7593.0	4952.0	4835.0	3492.0
1288.FBH06Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	17941.0	17995.0	25220.0	16279.0	15984.0	10752.0
1288.FBH06Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	7222.0	7250.0	9990.0	6852.0	6718.0	4949.0
1288.FBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	83933.0	82811.0	98005.0	64778.0	63624.0	43224.0
1288.FBH06Nov07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	32244.0	31786.0	37446.0	26423.0	26084.0	19107.0
1288.FBH07June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	6276.0	6197.0	7728.0	5006.0	4941.0	3369.0
1288.FBH07June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	2435.0	2401.0	2973.0	2066.0	2028.0	1459.0
1288.FBH09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	18946.0	18930.0	27366.0	17799.0	17402.0	12146.0
1288.FBH09Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	7561.0	7548.0	10739.0	7404.0	7238.0	5442.0
1288.FBH10July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	11896.0	11939.0	16373.0	10527.0	10329.0	6995.0
1288.FBH10July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4714.0	4684.0	6325.0	4284.0	4214.0	3069.0
1288.FBH10Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	102540.0	102955.0	143696.0	87379.0	86684.0	55885.0
1288.FBH10Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	41494.0	41642.0	57492.0	37636.0	37414.0	25916.0
1288.FBH12July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	10726.0	10651.0	14828.0	9285.0	9201.0	6465.0
1288.FBH12July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4263.0	4220.0	5755.0	3929.0	3883.0	2920.0
1288.FBH13June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	12467.0	12404.0	15649.0	10016.0	9732.0	6645.0
1288.FBH13June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4904.0	4842.0	6039.0	4224.0	4128.0	3011.0
1288.FBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	11908.0	11841.0	17381.0	10814.0	10658.0	7360.0
1288.FBH16July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4559.0	4494.0	6524.0	4341.0	4303.0	3200.0
1288.FBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	33119.0	32884.0	40544.0	27079.0	26582.0	18155.0
1288.FBH16Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	13130.0	13012.0	15923.0	11318.0	11171.0	8299.0
1288.FBH17Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	35331.0	34658.0	40991.0	26325.0	25770.0	17686.0
1288.FBH17Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	13737.0	13447.0	15825.0	10775.0	10611.0	7850.0
1288.FBH18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	68577.0	69218.0	109054.0	68314.0	67453.0	46148.0
1288.FBH18July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	27601.0	27750.0	43269.0	29077.0	28666.0	21126.0
1288.FBH19June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	7256.0	7340.0	9234.0	5697.0	5576.0	3713.0
1288.FBH19June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	2802.0	2822.0	3543.0	2319.0	2273.0	1646.0
1288.FBH20Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	39793.0	39756.0	47818.0	31815.0	30983.0	20874.0
1288.FBH20Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	15752.0	15647.0	18722.0	13372.0	13072.0	9526.0
1288.FBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	6532.0	6644.0	8448.0	5942.0	5849.0	4003.0
1288.FBH21June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	2487.0	2528.0	3184.0	2411.0	2394.0	1767.0
1288.FBH22Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	38217.0	38030.0	44262.0	29520.0	28898.0	19777.0
1288.FBH22Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	14819.0	14683.0	17072.0	12120.0	11956.0	8861.0
1288.FBH23Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	13628.0	13648.0	17890.0	11588.0	11235.0	7624.0
1288.FBH23Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	5480.0	5501.0	7124.0	4936.0	4788.0	3505.0
1288.FBH25July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	30679.0	30795.0	47751.0	30658.0	30217.0	22124.0
1288.FBH25July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	12300.0	12270.0	18794.0	13078.0	12955.0	10371.0
1288.FBH25Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	117343.0	120178.0	235796.0	147953.0	147621.0	106604.0
1288.FBH25Sept07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	46409.0	47450.0	90539.0	61624.0	61395.0	47447.0
1288.FBH27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	82843.0	83582.0	104912.0	68589.0	66784.0	44479.0
1288.FBH27Aug07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	32898.0	33112.0	41258.0	28813.0	28079.0	20132.0
1288.FBH27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	43896.0	43397.0	64904.0	41101.0	40145.0	27754.0
1288.FBH27July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	17539.0	17365.0	25319.0	17284.0	16988.0	12726.0
1288.FBH27June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	12212.0	12322.0	16737.0	10371.0	10177.0	6760.0
1288.FBH27June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4851.0	4865.0	6488.0	4377.0	4317.0	3081.0
1288.FBH28May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	8867.0	8811.0	10039.0	7076.0	6754.0	4763.0
1288.FBH28May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	3564.0	3553.0	3953.0	3003.0	2900.0	2144.0
1288.FBH29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	10569.0	10702.0	14407.0	8932.0	8815.0	5961.0
1288.FBH29June07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	4120.0	4139.0	5551.0	3634.0	3610.0	2645.0
1288.FBH30Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	20918.0	20683.0	25944.0	17110.0	16781.0	11460.0
1288.FBH30Oct07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	7949.0	7810.0	9805.0	6931.0	6825.0	5034.0
1288.FBH31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	25321.0	25103.0	26820.0	20649.0	20196.0	14953.0
1288.FBH31July07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	9776.0	9724.0	10319.0	8610.0	8499.0	6607.0
1288.FBH31May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.1.1.sequence	18484.0	18346.0	21398.0	13820.0	13418.0	9518.0
1288.FBH31May07.McMahon.Pool.1.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.7.1.sequence	7257.0	7226.0	8284.0	5776.0	5634.0	4292.0
1288.HKE01Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	15022.0	16067.0	20184.0	13335.0	13350.0	7318.0
1288.HKE01Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	5219.0	5628.0	7061.0	4583.0	4501.0	2696.0
1288.HKE04July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	23974.0	24679.0	29070.0	19047.0	18988.0	10027.0
1288.HKE04July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	8294.0	8522.0	10143.0	6511.0	6432.0	3806.0
1288.HKE06July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	25848.0	26546.0	31323.0	20271.0	20136.0	11188.0
1288.HKE06July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	9211.0	9492.0	11264.0	7019.0	6890.0	4300.0
1288.HKE08Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	20245.0	21513.0	26094.0	16384.0	16387.0	8764.0
1288.HKE08Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	6707.0	7174.0	8773.0	5374.0	5286.0	3201.0
1288.HKE09July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	19810.0	20358.0	24886.0	15809.0	15737.0	8399.0
1288.HKE09July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	7135.0	7410.0	8974.0	5623.0	5490.0	3284.0
1288.HKE10Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	46360.0	50156.0	61664.0	39323.0	39415.0	20316.0
1288.HKE10Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	16652.0	18048.0	22383.0	14102.0	13916.0	8181.0
1288.HKE12July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	19445.0	20162.0	23744.0	15288.0	15145.0	7961.0
1288.HKE12July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	6912.0	7256.0	8558.0	5346.0	5217.0	3208.0
1288.HKE17July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	18991.0	20527.0	24024.0	15377.0	15260.0	7059.0
1288.HKE17July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	6616.0	7179.0	8443.0	5365.0	5251.0	2877.0
1288.HKE20July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	8574.0	8696.0	9496.0	7039.0	6943.0	3625.0
1288.HKE20July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	3040.0	3092.0	3449.0	2544.0	2460.0	1529.0
1288.HKE20June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	28890.0	29429.0	32701.0	22038.0	21833.0	11361.0
1288.HKE20June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	9807.0	9985.0	11262.0	7282.0	7181.0	4259.0
1288.HKE22Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	39271.0	41332.0	48035.0	33282.0	33022.0	14199.0
1288.HKE22Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	13906.0	14672.0	17161.0	11703.0	11444.0	6092.0
1288.HKE23July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	28973.0	30365.0	34138.0	23631.0	23426.0	12152.0
1288.HKE23July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	10492.0	10967.0	12368.0	8331.0	8172.0	5098.0
1288.HKE24Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	5771.0	6250.0	7247.0	4571.0	4555.0	2190.0
1288.HKE24Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	2070.0	2236.0	2623.0	1637.0	1597.0	911.0
1288.HKE26July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	117011.0	121969.0	135043.0	95553.0	95109.0	46217.0
1288.HKE26July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	41794.0	43764.0	48909.0	33806.0	33304.0	19370.0
1288.HKE26June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	52965.0	55233.0	69369.0	44029.0	43704.0	22732.0
1288.HKE26June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	18295.0	19086.0	24201.0	14960.0	14644.0	8648.0
1288.HKE27Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	15672.0	17001.0	20100.0	13619.0	13760.0	7030.0
1288.HKE27Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	5550.0	6031.0	7222.0	4825.0	4813.0	2862.0
1288.HKE28June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	46.0	47.0	52.0	33.0	30.0	8.0
1288.HKE28June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	9.0	11.0	11.0	0.0	0.0	0.0
1288.HKH01Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	34925.0	36748.0	53375.0	32471.0	32298.0	16827.0
1288.HKH01Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	12151.0	12798.0	18743.0	10983.0	10738.0	6275.0
1288.HKH04July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	24358.0	25706.0	37679.0	22480.0	22210.0	11101.0
1288.HKH04July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	8841.0	9333.0	13682.0	7997.0	7786.0	4285.0
1288.HKH06July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	27628.0	29108.0	41772.0	25342.0	25110.0	12692.0
1288.HKH06July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	9951.0	10487.0	15159.0	8891.0	8647.0	4812.0
1288.HKH07June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	5221.0	5700.0	8489.0	5444.0	5310.0	2500.0
1288.HKH07June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	1885.0	2073.0	3113.0	1848.0	1740.0	937.0
1288.HKH08Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	245773.0	265784.0	396716.0	257485.0	255884.0	131213.0
1288.HKH08Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	85721.0	92370.0	138430.0	88354.0	86151.0	49987.0
1288.HKH09July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	24118.0	25398.0	36188.0	22291.0	22135.0	11808.0
1288.HKH09July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	8592.0	9078.0	13018.0	7751.0	7560.0	4458.0
1288.HKH10Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	13105.0	13458.0	16263.0	9863.0	9801.0	4345.0
1288.HKH10Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	4631.0	4772.0	5723.0	3276.0	3212.0	1644.0
1288.HKH12July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	34289.0	36389.0	52495.0	33060.0	32835.0	16509.0
1288.HKH12July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	12044.0	12798.0	18629.0	11429.0	11146.0	6321.0
1288.HKH15June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	13158.0	13869.0	20008.0	12059.0	11870.0	5822.0
1288.HKH15June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	4487.0	4715.0	6976.0	3966.0	3833.0	2052.0
1288.HKH16July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	20804.0	21929.0	31489.0	18919.0	18771.0	9746.0
1288.HKH16July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	7460.0	7858.0	11272.0	6539.0	6372.0	3619.0
1288.HKH17July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	29964.0	31650.0	45132.0	28069.0	27990.0	13994.0
1288.HKH17July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	10636.0	11304.0	16251.0	9854.0	9663.0	5383.0
1288.HKH20July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	16309.0	16473.0	18181.0	14634.0	14401.0	7813.0
1288.HKH20July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	5690.0	5741.0	6381.0	5001.0	4862.0	3074.0
1288.HKH20June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	23577.0	25580.0	37761.0	24293.0	24048.0	11979.0
1288.HKH20June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	8196.0	8983.0	13312.0	8268.0	8025.0	4489.0
1288.HKH22Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	17096.0	18168.0	25975.0	15787.0	15613.0	7667.0
1288.HKH22Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	6043.0	6459.0	9276.0	5519.0	5354.0	2969.0
1288.HKH23July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	11416.0	12374.0	18717.0	12152.0	12022.0	6433.0
1288.HKH23July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	4056.0	4414.0	6747.0	4185.0	4028.0	2385.0
1288.HKH24Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	10232.0	11252.0	16531.0	10991.0	10846.0	5275.0
1288.HKH24Aug07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	3660.0	4031.0	5968.0	3763.0	3582.0	1953.0
1288.HKH26July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	8872.0	9187.0	10382.0	7691.0	7512.0	3911.0
1288.HKH26July07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	3159.0	3270.0	3753.0	2737.0	2648.0	1606.0
1288.HKH26June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.2.1.sequence	38012.0	40504.0	58826.0	36171.0	35811.0	16547.0
1288.HKH26June07.McMahon.Pool.2.and.1percentPhiX.110310.HWUSI.EAS552R.0357.s.8.1.sequence	13500.0	14398.0	20995.0	12821.0	12451.0	6671.0
