SampleID	Number of novel OTUs	Percent novel sequences
UQ234.591042	5143	33.343585800333202
TBH23June09.617922	5140	44.07007531587395
TBE04Oct05.618068	5139	59.817034700315453
SSBE03July07.618287	5136	64.089516589646394
FBE27June07.618531	5135	55.856452618453865
SSB27jul09H.618083	5133	58.062067345057564
HCanyon9R2.603128	5132	59.345453281423801
L4S110.274943	5130	25.643046402608871
UQ11117.0.8.591087	5130	56.851457114864381
MAE12July07.618643	5129	63.11699311805188
761.538734	5128	57.978249242289181
TBH16July07.618667	5125	52.455841210455745
SSB23jun09E.618091	5121	56.993020937188433
CBH15June09.617705	5120	46.787533102464863
TBH02Aug09.617807	5107	45.62864714559862
54432SDZ1.H6.Tfran.stom.609856	5105	44.646964087265033
MAH01Oct07.618896	5104	74.390127540472633
UQ405.591072	5100	20.321715817694368
TBE30April08.617547	5096	63.848235827220066
NSB14jul08H.618657	5095	52.485246549297514
NSB15jul08H.618030	5095	46.852322024749604
630.538668	5088	44.136400322840998
Even1.2.378619	5077	10.725004797543658
MAH03Aug05.617543	5077	72.923088929644521
54167SDZ1.A5.Tfran.stom.609811	5075	39.740849741900824
MA28jul09E.617668	5075	54.106828631435548
HCanyon12R2.603172	5070	59.219919048203117
RMK.ENR.5.2.608829	5068	26.967840138276632
0803B.486445	5068	20.547579784654186
M35.533969	5066	67.370370914864537
TBE08June05.618335	5065	57.727678036705314
SSBH04Aug08.617907	5064	67.668904673867218
RMK.ENR.22.2.608817	5062	38.454025084434015
CBH18Aug09.618628	5051	62.468996990641223
sp0743.486308	5047	49.5604707664153
WSBE07Aug07.617616	5045	66.169892841508215
sp1019.486376	5045	44.944029602417174
TBE14Nov07.617534	5042	46.760845941653436
1801B.486556	5040	23.394332578493177
54432SDZ2.A3.Tfran.duod.609748	5040	43.031388299096982
MAE03Aug05.618505	5038	59.039100356565996
sp0384.486179	5032	21.824430946153349
SSB07jul09E.618556	5028	52.615733949050266
TBH23Aug07.617901	5027	53.580200967621884
CBE03June09.618394	5026	55.155849413034673
CBE24Aug09.618387	5024	68.450237809485714
W.1.2.H.E.1.479707	5022	61.243389437589045
N.3.3.H.E.1.479721	5015	57.42829414156251
sp0380.486333	5015	21.896901874973977
45560SDZ2.B1.Pnem.duod.609928	5015	32.348892712438257
CBE18Aug09.617911	5014	64.842837873068774
sp0339.486335	5011	27.624893317190324
UQ856.591089	5008	28.898987618079865
MAE22June05.617634	5006	51.543135522899433
MAH26June07.617928	5003	73.810971901228555
UQ311.591082	5001	37.913354404111992
MAE01Oct07.617624	5000	69.380896001222169
Halls8R2.603137	4997	59.728341891668045
SSBH07Aug08.618343	4996	65.977098569389
F11Fcsw.3.378693	4995	12.148231560628551
CBH12Aug09.617676	4988	61.333578785206996
SSBH11Aug08.617793	4986	58.589476606969313
SSBE30Apr08.617966	4984	52.619776215281831
0109BCDNA.486539	4983	29.25360687182053
TBE18Nov07.618978	4980	49.777236449886217
435.538792	4968	53.60340395355022
45300SDZ3.G1.Pnem.ileum.609975	4963	29.189220059775746
SSB21jul09E.618596	4961	62.754911359906409
TBH05Nov07.618579	4957	60.719512461501502
UQ11012.591099	4957	35.360750103851402
P.Abraao.AC.414864	4954	12.969865808679277
SSB29may09H.618637	4953	62.224422870872431
TBE15Aug08.618094	4950	73.134075690316763
714.538706	4950	44.061762813639291
NSB23jul08H.618430	4948	51.565219719893953
CBE13July09.617496	4946	53.983601485148512
RMK.ENR.13.1.608881	4945	65.215685200901618
UQ362.591095	4941	47.488237858313163
UQ878.591106	4939	40.689023230617622
54374SDZ1.F4.Tcris.feces.609925	4934	11.083530667744501
NSB18aug08H.618286	4931	46.600000000000001
MAH21Aug08.618890	4929	74.764317106719901
L4S116.274550	4928	19.975914938612465
UQ802.591100	4928	33.847426470588239
SSBH30Sept07.618232	4926	71.032732678850635
TBH26May08.618229	4922	56.574677192901703
MAH01Nov08.617838	4918	74.935610681848985
C7.3m.G3.608756	4915	43.185452265245338
UQ585.591017	4911	40.046304996579742
45300SDZ4.D4.Pnem.stom.609841	4909	34.161301733286173
NSB31jun08H.R1.618843	4907	48.702043491491303
P.Masambaba.HB..414878	4902	20.081880426342909
FBH02Oct07.618522	4900	56.009640213461864
390.538621	4899	47.435796748605988
TBE09Aug07.618075	4898	62.217876978761467
UQ865.591076	4896	41.940614386374001
CBE21July09.618086	4896	61.615427268806599
F11Fcsw.4.378563	4896	12.958725926459728
F11Fcsw.6.378591	4888	11.714130604034189
MA06jul09E.617615	4886	52.022079116835329
54374SDZ1.D8.Tcris.stom.609877	4884	69.239099624237753
P.Abraao.AB..414861	4881	12.805139696767426
45300SDZ3.E8.Pnem.stom.609754	4879	35.999546176537329
UQ288.591065	4876	41.651615986282216
sp1395.486290	4875	16.751270633034885
45560SDZ2.B2.Pnem.cecum.609849	4873	22.755601395685662
TBH19Aug08.617571	4870	56.048408040305411
T.2.1.H.P.1.479669	4869	76.686281398208322
TBH14Nov07.618367	4867	48.725316378308982
SSBH27Sept08.617598	4862	67.60063391442155
ME09Jun06EB2R1.486670	4861	13.918318554070691
TS29.1.378657	4859	11.477327502086787
NSBE10Sept07.618444	4856	53.760222248307713
TBH22Oct07.617844	4851	59.836694091559075
UQ330.591024	4843	35.47085661153443
2112BCDNA.486522	4838	29.359485136377568
TBE31July07.618692	4835	69.723952277035323
HCanyon10R2.603158	4834	54.282478410646029
P.Abraao.SA..414877	4832	45.607913058244179
NSB05jun08H.617867	4832	44.276829068688961
UQ272.591081	4829	38.007470178072403
SSBH26June08.617679	4822	64.658937896154228
MAH27Aug07.617607	4822	77.19640911993389
WSBH17Sept07.617540	4820	63.500541151004661
UQ807.591026	4814	32.570702709646113
UQ852.591111	4809	25.638139418539868
I.Fundao.AB.414869	4806	37.549464138499587
TBE19June07.618797	4806	30.581190639051798
CBH06Nov07.618904	4805	81.937289579361533
SSBH09June08.618383	4805	61.491563873528996
RMK.ENR.6.2.608871	4804	32.891363679661389
CBH21July09.617825	4803	36.276658359736011
CBH24Aug09.617796	4799	65.848585178529675
RMK.ENR.11.2.608831	4798	37.574413474283737
NSB15sep08H.617627	4797	59.105066148527015
SSBH04Oct08.618710	4794	69.443567595488858
sp0351.486252	4794	42.779937971578022
RMK.ENR.5.1.608858	4791	62.21676953459707
CBH08June09.618586	4787	39.68162115537892
N.1.2.H.E.5.479581	4786	49.954021776692265
SSBE13July07.618989	4783	63.289055496699532
NSB30jun08H.617820	4780	49.112133658626973
45661SDZ2.H1.Pnem.stom.609926	4780	35.188992819551274
UQ592.591044	4774	38.2353147564681
WSBH16Oct07.618164	4769	55.308148184279204
SSBH10Oct08.618941	4764	68.32846223021582
CBE10July07.617908	4760	69.432142074106551
TBH29June09.618824	4759	43.9970515064959
SSBH22Oct07.617658	4753	72.458893871449931
M31Fcsw.7.378554	4752	12.477706298303021
SSBE27June07.617964	4749	57.105067755708184
FBE27July07.618916	4749	62.509814378620213
UQ521.591036	4746	18.887372136796337
CBH06Aug07.617895	4745	63.994057429373939
45560SDZ2.C4.Pnem.cecum.609951	4742	22.000574052812858
RMK.ENR.14.2.608830	4736	41.026476704845265
SSBH14July08.617887	4734	66.652283351312477
54323SDZ1.C8.Cguer.cecum.609739	4728	13.975971287402061
C7.5m.G3.608784	4727	32.152356571213836
54374SDZ1.E3.Tcris.stom.609922	4726	55.585044688544727
TBE06Nov07.617823	4726	48.094984285688028
TBE01Aug08.617790	4725	67.44524778885301
TS28.6.378694	4724	11.597680463907219
CB12June05.618161	4724	55.233944576926241
UQ871.591078	4719	40.152705728550963
sp1034.486257	4719	17.832687608588603
644.538675	4714	52.607565694484549
sp1089.486365	4713	31.491859521583777
MAE20July05.618175	4706	49.526128817644327
NSB23may08H.617623	4706	44.552489414513069
MAH22Aug07.618909	4704	75.809465861184748
sp1390.486212	4702	55.623078357872188
CBE07July09.618541	4700	54.849240858222259
BuP.479847	4697	58.344936819020432
TBE29June09.618726	4694	44.831297974037952
sp1001.486234	4694	35.037041414396455
sp1036.486230	4691	62.831393768685295
SSBH14Aug08.618516	4691	70.321326048708215
F11Tong.7.378695	4689	32.475571967063637
640.538809	4685	61.497819953834323
UQ861.591101	4685	46.630056351171888
SSB07jul09H.617614	4685	60.699034758367311
WSBH07Aug07.618940	4673	48.546549570211255
SSBH27Aug07.618814	4672	63.337953337953337
UQ801.591080	4672	39.288204573591564
M31Tong.3.378685	4667	17.511058433459606
SSBE09Aug07.617495	4667	60.508269463493349
MA24aug09H.617550	4662	67.282130942083981
CBE02Aug09.617619	4662	59.50416666666667
IC3.S1.G3.608709	4660	47.697872550796767
NSB18jul08H.618353	4657	53.568766049092964
MAE05Oct08.617617	4657	63.564902102973164
B2.5.8.06.486143	4654	18.760377668480903
TBH10Sept07.618515	4654	52.767868939093674
NSB19jul07H.617771	4650	50.099165919526179
45300SDZ4.D7.Pnem.stom.609937	4650	29.996842641098503
M5b.533952	4644	54.84556406429445
UQ496.591051	4640	46.293642030764588
TBE02Aug09.617846	4637	40.901513375530726
SSBH09Sept08.618399	4632	65.007930214115788
M31Tong.4.378553	4628	18.508715929846961
MAH01Aug07.618124	4626	74.183130699088153
NSB21jul08H.618816	4625	54.529787550141137
HKH26June07.618466	4624	68.492493644779131
NSB26aug08E.618077	4623	53.835528587637512
TBE13July05.617734	4622	54.483688252273843
L.Jacarepia.AC.414858	4616	62.600872753061211
54379SDZ1.G1.Tcris.ileum.609803	4614	18.516311389816796
54323SDZ1.C7.Cguer.feces.609828	4614	15.867350181117207
Even3.5.378598	4613	6.517957878901842
MAE30Aug05.618624	4612	57.57973292409747
N.3.1.H.E.3.479611	4611	63.478850797363094
NSB28may08H.618536	4606	55.177550772224251
HKH15June07.617726	4604	66.597917400271641
UQ246.591046	4599	36.225791081588611
CBE02July07.618784	4596	63.555923926435341
54167SDZ1.A3.Tfran.stom.609930	4592	42.515681281828343
SSBE07Aug08.618058	4589	66.045449419194767
UQ879.591011	4588	35.80767660020603
SSBH18Aug08.618315	4579	66.060063643595868
sp1011.486327	4570	50.672563723126551
MA03aug09E.618298	4565	62.263063063063065
NSB09sep08E.617997	4561	64.033062188401985
C9.5m.L3.608746	4560	22.673937387409318
RMK.ENR.21.2.608874	4557	36.805336782123774
MAH20July07.618085	4554	74.637439969568732
N.3.2.H.E.5.479878	4548	68.220473383404652
TBH02July07.618798	4542	53.941217775102821
sp0382.486232	4533	24.486608483725082
TBH24Sept07.617735	4533	62.388282688151961
NSB02jun08H.618424	4527	42.050280693190139
FBE02July07.618802	4517	53.528564570331248
MAH24Sept07.618668	4516	72.902575910202899
TS29.5.378661	4511	9.3447992500086805
NSB22jul08H.618443	4510	56.160578755288569
NSBH05June09.617972	4508	45.36883938154498
CBE23June09.618126	4503	61.140849099007063
NSB04may08H.617950	4502	48.222940226171247
TBE17Sept07.618670	4495	59.768124511646569
L2S216.273851	4479	23.068346365479293
FBH17Sept07.617592	4476	52.314406197901341
MAH20June07.617727	4476	74.353626382275394
SSBE04Oct08.617948	4475	68.315901167197211
TBH04July08.618796	4470	54.426872907768676
L4S120.274601	4466	20.657408053597599
Even2.5.378533	4464	6.8004541345163263
NSB07jul08E.617991	4464	50.109890109890109
645.538599	4463	51.72372871298878
NSB20jul08H.618973	4463	58.141244070287968
TBH07Nov07.618907	4462	51.039391962791761
0710T.486554	4458	28.290271132376393
0707B.486583	4458	21.216878020302925
C11.3m.L3.608676	4455	28.588020339079073
563.538773	4449	57.357041075521963
0803TCDNA.486559	4442	37.954763586316801
sp1409.486368	4439	23.789111389236545
UQ089.591079	4439	37.008522028058081
C7.10m.G3.608723	4437	37.109167917589744
NSB18oct08H.618320	4435	61.081436202119455
UQ845.591063	4431	37.148145862898744
Even3.2.378615	4430	10.966511089156134
sp0379.486267	4429	27.745334331190296
NSB03jul08H.R2.617824	4425	36.287922367005976
CBE05July07.618201	4421	64.173692523302122
708.538748	4415	56.611487165739561
MAH18Sept07.617814	4413	77.108315313544324
TBE10Sept07.618380	4412	66.745345871245291
MAE09Oct08.617514	4411	65.403726708074544
2601TCDNA.486585	4404	41.977676262713324
54432SDZ1.H3.Tfran.stom.609859	4400	38.361007502988237
sp1026.486254	4391	20.16508999889572
CBE19June07.618849	4386	53.727192280139903
NSB18oct08E.618006	4385	62.552999322612216
NSB16jul08H.618894	4384	49.068960732621065
FBH25July07.617752	4382	66.83832184294603
F11Fcsw.7.378599	4380	11.833359138498993
UQ631.591032	4377	37.834331019550405
NSBH07Aug07.618469	4374	52.857031594797377
Halls3R2.603151	4374	57.149480951031663
TS28.3.378502	4373	12.643075840488684
TBE27June07.617859	4370	45.583802169812841
NSB09jun08H.618113	4367	47.428807263722653
45560SDZ2.C3.Pnem.stom.609832	4365	32.051374463484159
B5.5.14.06.486107	4364	9.7867335927933183
54379SDZ1.F6.Tcris.mesy.609896	4358	7.8630914660897151
UQ872.591125	4355	34.04382581191296
UQ291.591085	4352	40.439110433526267
NSB09sep08H.617655	4351	59.179089903001106
FBH22Oct07.617585	4350	46.674834932952145
UQ556.591060	4343	47.45203085495735
F11Tong.4.378664	4340	32.155019474295969
UQ632.591055	4338	38.740100826936448
UQ562.591013	4336	48.756505489058725
M31Tong.2.378653	4332	20.039253800352906
SSBE14July08.618698	4330	66.747315892938147
54167SDZ1.A6.Tfran.stom.609686	4330	42.753072686328238
768.538757	4329	45.812732555176105
SSBE05June08.618956	4328	58.067226890756309
TBE27July09.618736	4328	40.425131677953345
M31Plmr.1.378515	4327	21.495557749259625
TBE04Oct08.618378	4323	59.813969726440739
SSBE09Sept08.618115	4322	64.16810633571906
sp1005.486314	4317	41.513820870220378
45560SDZ2.B4.Pnem.stom.609682	4315	24.632339206774173
SSBE30Oct07.617492	4311	61.263394347812891
CBE27July09.618259	4307	68.970993310472764
TBH08Nov07.617603	4307	46.928073882758085
0102TCDNA.486534	4304	36.332755511197497
CBH27July09.618982	4301	41.897411977554455
MAH26July07.617573	4300	74.606057853866758
2112B.486555	4299	21.002823318429119
Even3.6.378557	4297	6.3643483265868408
0912B.486484	4297	20.463227667164215
SSBE07Nov07.617524	4295	55.507844197998381
CBH12July07.618294	4292	70.714515609913093
TBE12July07.618464	4287	52.894617134192565
WSBE23Aug07.617692	4285	62.363227056175077
611.538722	4280	44.829028061698565
TRRsed1.5.378676	4280	68.827008378511579
RMK.ENR.17.2.608861	4278	64.744771905513645
TBH06July05.618855	4276	59.305777574788763
Phylospora.comosa.1.5.479652	4274	45.791887852393955
CBE25July07.617847	4264	65.815343255542786
1101TCDNA.486469	4261	38.953699886008103
NSB26aug08H.618992	4256	50.785046203971575
Even3.4.378541	4252	8.2679987797437455
Even2.2.378572	4250	11.371677618089398
TBH02Feb08.618959	4250	45.028748627172298
612.538624	4249	42.265943012211672
TS28.2.378509	4246	12.499467908497289
54379SDZ1.G3.Tcris.stom.609914	4244	10.172603901611534
F11Tong.3.378537	4243	30.290537353506767
Even2.6.378643	4243	6.7085888290994031
652.538696	4242	58.04209690230342
sp1018.486432	4240	40.681815034824631
NSBH19June07.618868	4235	45.310950722899904
0709B.486467	4234	24.463579005930029
NP2.1.378613	4233	30.796088451299614
HKH01Aug07.617552	4232	71.135239733390662
TRRsed1.6.378552	4230	68.829113924050631
46834SDZ4.C1.Pnem.stom.609714	4225	35.55975599278289
SSBE07Aug07.618117	4222	58.791197130790941
TBH21July09.618413	4215	40.730355567842238
UQ873.591020	4213	38.29121116389009
54432SDZ2.A4.Tfran.feces.609992	4210	17.149276085871193
46834SDZ4.A3.Pnem.stom.609731	4209	35.891020774380564
Even2.4.378567	4206	8.481179522917909
TBE08Aug08.617500	4204	71.416971173365823
NSBE27June07.618198	4202	53.092680986475735
TS28.4.378639	4200	13.406118625684604
TBH16Oct07.618901	4199	62.842700686003127
UQ356.591025	4197	46.58178446999716
NSB03jul08H.R1.618121	4193	37.130524537862435
SSBH17June08.618305	4183	62.057761732851993
45661SDZ2.G1.Pnem.stom.609687	4176	36.058316800330878
sp0329.486434	4173	27.889936004509241
CBE12Aug09.618903	4169	64.172164434849549
sp0350.486426	4169	25.149467117234209
Even3.3.378525	4166	7.3706334251340779
IC4.S1.G3.608762	4165	64.755202684381771
Phylospora.comosa.2.5.479848	4163	41.674491058853661
NSB17jul08H.617652	4163	53.701785387849611
TBH13July09.618841	4162	41.680950048971596
SSBH03July08.617777	4161	61.785139916371826
SSBH28July08.617551	4160	67.563982269388816
627.538546	4160	47.882281835510717
NSBE30Oct07.617884	4157	54.705586311021634
FBH05July07.618609	4156	58.692895575585183
HKE26June07.618593	4155	55.343559047262744
F11Tong.2.378637	4154	32.335530297195298
sp1035.486242	4153	19.747881906899714
WSBH08Nov07.618070	4151	49.38133874239351
CB10June05.618891	4151	58.285568717360846
Halls2R1.603125	4143	32.33151313819701
CBH03June09.618073	4138	44.202553782452711
I.Fundao.AC.414860	4138	36.26758968132436
NSB06apr08H.618346	4136	51.76122931442081
UQ586.591098	4135	38.735864297253634
NSB18aug08E.617941	4134	58.010959352253209
sp1379.486260	4133	16.140636906555137
TBH01Oct07.618038	4126	59.104149491618571
RMK.ENR.10.1.608880	4125	21.376823388563967
L4S95.275048	4122	25.195641293962417
UQ804.591057	4120	34.373210545719822
MAH11Sept07.618487	4119	64.276964734704407
46834SDZ4.D2.Pnem.colon.609870	4118	38.92477218133984
2209BCDNA.486540	4116	23.172571299677163
NSB13jul08H.617880	4115	48.512200719039242
FBH20Aug07.618029	4113	59.176470588235297
SSBE21Sept08.618447	4113	60.093291597618617
NSBE21July09.618585	4112	62.551483420593371
2601B.486514	4110	19.868677042801554
sp1377.486262	4109	12.988159964673088
HKH12July07.617937	4108	67.756908462867017
CBH29June07.617989	4105	58.398758039476604
54332SDZ2.A5.Tcris.colon.609784	4103	11.388190926438016
44899SDZ3.G6.Pnem.stom.609717	4095	67.29278181621477
UQ249.591094	4093	38.796056666716531
MAH20Sept05.618125	4089	71.63500757487472
0911BCDNA.486576	4085	25.879843029774513
SSBE11Aug08.617929	4084	69.53556549915136
0803BCDNA.486551	4083	22.071758526861988
N.3.2.H.E.1.479783	4081	66.933938671078451
Even2.3.378543	4071	7.7773928735428459
SSB12aug09E.618803	4070	60.385872818529265
MAE15June05.617589	4070	53.652315689218199
SSBE18July08.617693	4068	69.569128361968154
MAE10Aug07.618552	4065	59.116033451825665
CBE01Oct07.618547	4052	59.253918662714625
2209T.486498	4052	36.222716415451771
CBH19June07.617497	4051	56.314339895250129
MAE01May08.618431	4042	48.186988052381693
MA13aug09E.617954	4040	52.228736880202675
SSBH23June08.618048	4040	60.443802873640394
NSB09oct08E.618911	4040	63.246969336819589
SSBH07Nov07.617751	4036	61.01857476262029
W.1.1.H.E.3.479837	4031	69.195097714474997
UQ886.591122	4031	41.16254022630541
sp1037.486378	4026	33.801118298432186
NSB24jul08H.617816	4023	54.920718123443848
NSB31aug08H.617769	4021	50.360369174575226
TBH06Nov07.618735	4016	55.674015178894109
RMK.ENR.12.2.608826	4014	66.285833720138001
RMK.ENR.19.1.608821	4014	63.125787927737953
M20.533986	4008	48.742654225087087
TBE24Sept07.618913	4008	56.979007733992738
L.Vermelha.HB.414866	4006	44.723485249021891
sp1038.486271	4006	31.47167337284192
SSBE07July08.618209	4000	70.435840364408094
CHC11.414571	3991	37.058905655547932
FBE05July07.617916	3984	60.335872576177287
WSBH30Oct07.617810	3983	55.464987032234156
CBH27June07.618095	3983	61.944670188270344
0109B.486504	3982	26.117695986691619
MAH23July07.618458	3982	74.815775817332636
TBE27July07.618801	3982	74.182334804425366
C9.5m.G3.608767	3981	49.356834932554584
NSB11aug08E.618827	3978	50.993517474633599
1503T.486488	3978	39.871536020944731
SSB02jun09H.617687	3966	56.025915209460308
UQ863.591086	3966	39.893456223674747
2004TCDNA.486518	3958	21.917452304951375
NSB30jul08H.618931	3955	46.763059381117564
TBH05Aug08.618629	3953	55.590556515259294
P.Dois.Rios.HC.414859	3951	10.572282914409213
IC4.S1.L3.608693	3951	33.238009327677872
