#Sample	Metric	NSTI
864.15.CON.addV.noW.Pot.lane2.NoIndex	Weighted NSTI	0.0800879588056
864.15.CON.addV.noW.lane2.NoIndex	Weighted NSTI	0.0943245216008
864.1.OTC.addV.noG.noW.lane2.NoIndex	Weighted NSTI	0.0785074643906
864.5.CON.addV.addG.noW.B.lane2.NoIndex	Weighted NSTI	0.0974840827263
864.5.OTC.addV.addG.noW.lane2.NoIndex	Weighted NSTI	0.110637902074
864.RIP2.2010.OTC.ET.b.lane2.NoIndex	Weighted NSTI	0.10835674158
864.4.CON.addV.noG.noW.lane2.NoIndex	Weighted NSTI	0.082243513315
864.13.CON.addV.noW.Fes.lane2.NoIndex	Weighted NSTI	0.0961996090938
864.14.CON.addV.noW.Pot.lane2.NoIndex	Weighted NSTI	0.0699060737634
864.4.OTC.addV.noG.noW.2.lane2.NoIndex	Weighted NSTI	0.0743399892025
864.13.CON.addV.noW.Leg.lane2.NoIndex	Weighted NSTI	0.0737049354976
864.1.CON.addV.noG.noW.B.lane2.NoIndex	Weighted NSTI	0.0691647567926
864.3.CON.addV.addG.noW.A.lane2.NoIndex	Weighted NSTI	0.103651697368
864.4.C.addG.addV.2010a.lane2.NoIndex	Weighted NSTI	0.115055210245
864.6.CON.addV.noG.noW.A.lane2.NoIndex	Weighted NSTI	0.0624598156522
864.12.OTC.noH.addV.2010a.lane2.NoIndex	Weighted NSTI	0.0883505263158
889.26May.3	Weighted NSTI	0.156427731628
889.26May.2	Weighted NSTI	0.142362019543
889.25May.4	Weighted NSTI	0.165564152047
889.25May.2	Weighted NSTI	0.148912426251
889.25May.3	Weighted NSTI	0.161665713948
889.26May.4	Weighted NSTI	0.172752903416
889.26May.1	Weighted NSTI	0.152905951895
889.25May.1	Weighted NSTI	0.15549627984
894.OS1917.lane2.NoIndex.L002	Weighted NSTI	0.0560911783615
894.YY1865.lane2.NoIndex.L002	Weighted NSTI	0.0617968802161
894.GV1907.lane2.NoIndex.L002	Weighted NSTI	0.0755108433041
894.YY1829.lane2.NoIndex.L002	Weighted NSTI	0.0612210842122
894.OS472.lane3.NoIndex.L003	Weighted NSTI	0.0789248786451
894.MR319.lane3.NoIndex.L003	Weighted NSTI	0.0736934192448
894.UY911.lane3.NoIndex.L003	Weighted NSTI	0.10019283462
894.MR298.lane3.NoIndex.L003	Weighted NSTI	0.131192308824
894.OS602.lane3.NoIndex.L003	Weighted NSTI	0.0730312881599
894.MR497.lane3.NoIndex.L003	Weighted NSTI	0.10441953613
894.MR506.lane3.NoIndex.L003	Weighted NSTI	0.0960695303715
894.MR518.lane3.NoIndex.L003	Weighted NSTI	0.0964639437701
894.MR495.lane3.NoIndex.L003	Weighted NSTI	0.107479618144
894.YY1112.lane5.NoIndex.L005	Weighted NSTI	0.0494048991214
894.YY1074.lane5.NoIndex.L005	Weighted NSTI	0.0606750793855
894.YY1638.lane5.NoIndex.L005	Weighted NSTI	0.0630080518647
894.YY985.lane5.NoIndex.L005	Weighted NSTI	0.044943869624
894.YY1848.lane2.NoIndex.L002	Weighted NSTI	0.0821111727054
894.GV1910.lane2.NoIndex.L002	Weighted NSTI	0.0779543821431
894.OS635.lane3.NoIndex.L003	Weighted NSTI	0.0713388030554
894.OS583.lane3.NoIndex.L003	Weighted NSTI	0.0868272923079
894.OS628.lane3.NoIndex.L003	Weighted NSTI	0.0432036999671
894.OS636.lane3.NoIndex.L003	Weighted NSTI	0.0877927502755
894.OS610.lane3.NoIndex.L003	Weighted NSTI	0.112055974911
894.OS619.lane3.NoIndex.L003	Weighted NSTI	0.0646598445095
894.OS601.lane3.NoIndex.L003	Weighted NSTI	0.0844561850615
894.OS627.lane3.NoIndex.L003	Weighted NSTI	0.0744127995501
894.UY671.lane3.NoIndex.L003	Weighted NSTI	0.0739622970429
894.UY663.lane3.NoIndex.L003	Weighted NSTI	0.0626894912205
894.OS589.lane3.NoIndex.L003	Weighted NSTI	0.047222411219
894.UY661.lane3.NoIndex.L003	Weighted NSTI	0.0568615465009
894.YY1095.lane5.NoIndex.L005	Weighted NSTI	0.0941950493381
894.YY1106.lane5.NoIndex.L005	Weighted NSTI	0.0844751833254
894.OS1694.lane5.NoIndex.L005	Weighted NSTI	0.100370125971
894.YY1636.lane5.NoIndex.L005	Weighted NSTI	0.0651776934526
894.OS1708.lane5.NoIndex.L005	Weighted NSTI	0.0798495719567
894.C1490.lane5.NoIndex.L005	Weighted NSTI	0.0986405308145
894.OS1695.lane5.NoIndex.L005	Weighted NSTI	0.0780581817993
894.YY1078.lane5.NoIndex.L005	Weighted NSTI	0.101023038544
894.YY1140.lane5.NoIndex.L005	Weighted NSTI	0.0552408936576
894.YY1811.lane5.NoIndex.L005	Weighted NSTI	0.0615308128927
894.C1474.lane5.NoIndex.L005	Weighted NSTI	0.105150583055
894.F1468.lane5.NoIndex.L005	Weighted NSTI	0.0911792189748
894.OS1700.lane5.NoIndex.L005	Weighted NSTI	0.112902834515
894.C1525.lane5.NoIndex.L005	Weighted NSTI	0.0834967013473
894.YY953.lane3.NoIndex.L003	Weighted NSTI	0.0852206259597
894.YY1857.lane2.NoIndex.L002	Weighted NSTI	0.0459599247649
894.YY1872.lane2.NoIndex.L002	Weighted NSTI	0.0616674417539
894.MR519.lane3.NoIndex.L003	Weighted NSTI	0.0712580160127
894.GV1880.lane2.NoIndex.L002	Weighted NSTI	0.0741655105799
894.YY1828.lane2.NoIndex.L002	Weighted NSTI	0.047538446637
894.GV1903.lane2.NoIndex.L002	Weighted NSTI	0.0681494217792
894.MR491.lane3.NoIndex.L003	Weighted NSTI	0.119817009654
894.MR508.lane3.NoIndex.L003	Weighted NSTI	0.105928948016
894.MR262.lane3.NoIndex.L003	Weighted NSTI	0.0809356591355
894.OS613.lane3.NoIndex.L003	Weighted NSTI	0.101376719071
894.MR512.lane3.NoIndex.L003	Weighted NSTI	0.10137737933
894.OS614.lane3.NoIndex.L003	Weighted NSTI	0.0751804222604
894.OS625.lane3.NoIndex.L003	Weighted NSTI	0.0551297657492
894.OS599.lane3.NoIndex.L003	Weighted NSTI	0.0649402659135
894.UY912.lane3.NoIndex.L003	Weighted NSTI	0.103697437668
894.MR501.lane3.NoIndex.L003	Weighted NSTI	0.0833858992544
894.MR303.lane3.NoIndex.L003	Weighted NSTI	0.127045631708
894.MR513.lane3.NoIndex.L003	Weighted NSTI	0.0944386480386
894.OS471.lane3.NoIndex.L003	Weighted NSTI	0.0883511935327
894.MR227.lane3.NoIndex.L003	Weighted NSTI	0.0788179168174
894.MR499.lane3.NoIndex.L003	Weighted NSTI	0.104272128195
894.SL857.lane3.NoIndex.L003	Weighted NSTI	0.0518908067299
894.OS485.lane3.NoIndex.L003	Weighted NSTI	0.0776760869425
894.OS469.lane3.NoIndex.L003	Weighted NSTI	0.0841395759602
894.UY645.lane3.NoIndex.L003	Weighted NSTI	0.0562201647226
894.YY1143.lane5.NoIndex.L005	Weighted NSTI	0.0621234719765
894.MR222.lane3.NoIndex.L003	Weighted NSTI	0.093514023147
894.OS538.lane3.NoIndex.L003	Weighted NSTI	0.0746429991405
894.OS461.lane3.NoIndex.L003	Weighted NSTI	0.0799703292686
894.SL859.lane3.NoIndex.L003	Weighted NSTI	0.0536162090141
894.C1500.lane5.NoIndex.L005	Weighted NSTI	0.101097353796
894.YY1648.lane5.NoIndex.L005	Weighted NSTI	0.0842493492165
894.UY1382.lane5.NoIndex.L005	Weighted NSTI	0.111819516974
894.C1506.lane5.NoIndex.L005	Weighted NSTI	0.0751804222971
894.YY1802.lane5.NoIndex.L005	Weighted NSTI	0.0663979100786
894.YY1583.lane5.NoIndex.L005	Weighted NSTI	0.0746713541945
894.YY1142.lane5.NoIndex.L005	Weighted NSTI	0.0514466164804
894.SV1993.lane2.NoIndex.L002	Weighted NSTI	0.216636410482
894.OS1952.lane2.NoIndex.L002	Weighted NSTI	0.172408915362
894.YY1840.lane2.NoIndex.L002	Weighted NSTI	0.190175142928
894.GV1891.lane2.NoIndex.L002	Weighted NSTI	0.22180856005
894.UY146.lane3.NoIndex.L003	Weighted NSTI	0.144613997118
894.UY109.lane3.NoIndex.L003	Weighted NSTI	0.0911644778699
894.OS1687.lane5.NoIndex.L005	Weighted NSTI	0.045941970286
894.SV1995.lane2.NoIndex.L002	Weighted NSTI	0.224206730222
894.UY148.lane3.NoIndex.L003	Weighted NSTI	0.0646376078721
894.UY91.lane3.NoIndex.L003	Weighted NSTI	0.107202979409
894.UY111.lane3.NoIndex.L003	Weighted NSTI	0.163828314486
894.SV1542.lane5.NoIndex.L005	Weighted NSTI	0.289867561201
894.YY1610.lane5.NoIndex.L005	Weighted NSTI	0.192812164886
894.OS478.lane3.NoIndex.L003	Weighted NSTI	0.0891754291065
894.YY1814.lane5.NoIndex.L005	Weighted NSTI	0.0740792947147
894.OS456.lane3.NoIndex.L003	Weighted NSTI	0.0803231697328
894.MR310.lane3.NoIndex.L003	Weighted NSTI	0.100792483903
894.OR366.lane3.NoIndex.L003	Weighted NSTI	0.137138467914
894.YY1578.lane5.NoIndex.L005	Weighted NSTI	0.0998622549075
894.McM1801.lane5.NoIndex.L005	Weighted NSTI	0.0659791494479
894.OS811.lane3.NoIndex.L003	Weighted NSTI	0.0584415269134
894.OR424.lane3.NoIndex.L003	Weighted NSTI	0.0818701874607
894.OR406.lane3.NoIndex.L003	Weighted NSTI	0.0791491858783
894.OR376.lane3.NoIndex.L003	Weighted NSTI	0.154907539116
894.MR492.lane3.NoIndex.L003	Weighted NSTI	0.0937068428602
894.OR390.lane3.NoIndex.L003	Weighted NSTI	0.100979288354
894.OR371.lane3.NoIndex.L003	Weighted NSTI	0.111305679692
894.OR434.lane3.NoIndex.L003	Weighted NSTI	0.079347652769
894.OR403.lane3.NoIndex.L003	Weighted NSTI	0.064769735796
894.UY63.lane3.NoIndex.L003	Weighted NSTI	0.0478574620076
894.GV1899.lane2.NoIndex.L002	Weighted NSTI	0.0710224958197
894.OS1950.lane2.NoIndex.L002	Weighted NSTI	0.195658589364
894.GV1904.lane2.NoIndex.L002	Weighted NSTI	0.174748720273
894.SV2012.lane2.NoIndex.L002	Weighted NSTI	0.204474151127
894.YY1849.lane2.NoIndex.L002	Weighted NSTI	0.0606435948305
894.YY1831.lane2.NoIndex.L002	Weighted NSTI	0.0972713005061
894.YY1869.lane2.NoIndex.L002	Weighted NSTI	0.0543601419312
894.YY1845.lane2.NoIndex.L002	Weighted NSTI	0.0710003607909
894.UY784.lane3.NoIndex.L003	Weighted NSTI	0.0470670776959
894.UY926.lane3.NoIndex.L003	Weighted NSTI	0.0702088895948
894.UY718.lane3.NoIndex.L003	Weighted NSTI	0.0507963778977
894.UY697.lane3.NoIndex.L003	Weighted NSTI	0.0539201256153
894.UY687.lane3.NoIndex.L003	Weighted NSTI	0.0532678897952
894.OS545.lane3.NoIndex.L003	Weighted NSTI	0.0564851285424
894.GV1046.lane5.NoIndex.L005	Weighted NSTI	0.105038737304
894.F1454.lane5.NoIndex.L005	Weighted NSTI	0.0521603172034
894.OS1228.lane5.NoIndex.L005	Weighted NSTI	0.0601434542844
894.YY1097.lane5.NoIndex.L005	Weighted NSTI	0.0383151207078
894.YY1157.lane5.NoIndex.L005	Weighted NSTI	0.0574555548256
894.OS1716.lane5.NoIndex.L005	Weighted NSTI	0.0391783310258
894.YY1149.lane5.NoIndex.L005	Weighted NSTI	0.0558360469125
894.C1501.lane5.NoIndex.L005	Weighted NSTI	0.050997704412
894.OS1717.lane5.NoIndex.L005	Weighted NSTI	0.0557819884516
894.YY1153.lane5.NoIndex.L005	Weighted NSTI	0.0639278993145
894.F1462.lane5.NoIndex.L005	Weighted NSTI	0.0518184405774
894.SV1719.lane5.NoIndex.L005	Weighted NSTI	0.049429337498
894.GV1056.lane5.NoIndex.L005	Weighted NSTI	0.0540203438739
894.F1452.lane5.NoIndex.L005	Weighted NSTI	0.0399086990989
894.YY1128.lane5.NoIndex.L005	Weighted NSTI	0.0428190182791
894.SV1764.lane5.NoIndex.L005	Weighted NSTI	0.118948962098
894.C1483.lane5.NoIndex.L005	Weighted NSTI	0.0397089674021
894.OS1237.lane5.NoIndex.L005	Weighted NSTI	0.0525797288224
894.OS1926.lane2.NoIndex.L002	Weighted NSTI	0.135977870263
894.GV1897.lane2.NoIndex.L002	Weighted NSTI	0.0564937953134
894.GV1900.lane2.NoIndex.L002	Weighted NSTI	0.0616808011581
894.Arm1976.lane2.NoIndex.L002	Weighted NSTI	0.169433456039
894.OS1911.lane2.NoIndex.L002	Weighted NSTI	0.0877825964479
894.Arm1985.lane2.NoIndex.L002	Weighted NSTI	0.0805281569175
894.OS1217.lane5.NoIndex.L005	Weighted NSTI	0.206431471606
894.GV1894.lane2.NoIndex.L002	Weighted NSTI	0.159279347562
894.YY976.lane5.NoIndex.L005	Weighted NSTI	0.0335197296612
894.YY1837.lane2.NoIndex.L002	Weighted NSTI	0.0589863847502
894.OS1972.lane2.NoIndex.L002	Weighted NSTI	0.137883536171
894.OS1922.lane2.NoIndex.L002	Weighted NSTI	0.178041387689
894.OS447.lane3.NoIndex.L003	Weighted NSTI	0.0797848712086
894.MR515.lane3.NoIndex.L003	Weighted NSTI	0.0857995709703
894.SL854.lane3.NoIndex.L003	Weighted NSTI	0.0477691411881
894.MR509.lane3.NoIndex.L003	Weighted NSTI	0.0890753848757
894.MR494.lane3.NoIndex.L003	Weighted NSTI	0.0890565243324
894.UY1.lane3.NoIndex.L003	Weighted NSTI	0.141829628694
894.OS467.lane3.NoIndex.L003	Weighted NSTI	0.0700239901745
894.OR337.lane3.NoIndex.L003	Weighted NSTI	0.169947388537
894.UY658.lane3.NoIndex.L003	Weighted NSTI	0.0558303159762
894.MR289.lane3.NoIndex.L003	Weighted NSTI	0.0711693514719
894.UY1348.lane5.NoIndex.L005	Weighted NSTI	0.0772765430576
894.YY1200.lane5.NoIndex.L005	Weighted NSTI	0.198588796569
894.UY1337.lane5.NoIndex.L005	Weighted NSTI	0.0984449899407
894.UY1354.lane5.NoIndex.L005	Weighted NSTI	0.0895212327331
894.F1456.lane5.NoIndex.L005	Weighted NSTI	0.0567448769203
894.YY1809.lane5.NoIndex.L005	Weighted NSTI	0.0840534714922
894.YY1184.lane5.NoIndex.L005	Weighted NSTI	0.137146221726
894.OS1207.lane5.NoIndex.L005	Weighted NSTI	0.168294066182
894.OS1949.lane2.NoIndex.L002	Weighted NSTI	0.16407325396
894.YY1846.lane2.NoIndex.L002	Weighted NSTI	0.0581501954591
894.OS1931.lane2.NoIndex.L002	Weighted NSTI	0.18276593204
894.OS1953.lane2.NoIndex.L002	Weighted NSTI	0.17631998482
894.YY1836.lane2.NoIndex.L002	Weighted NSTI	0.0497296440962
894.OS1969.lane2.NoIndex.L002	Weighted NSTI	0.0737342331482
894.Arm1977.lane2.NoIndex.L002	Weighted NSTI	0.0989456354786
894.YY1866.lane2.NoIndex.L002	Weighted NSTI	0.0688052715114
894.OS1967.lane2.NoIndex.L002	Weighted NSTI	0.169482501687
894.OS1915.lane2.NoIndex.L002	Weighted NSTI	0.0684742572788
894.OS1921.lane2.NoIndex.L002	Weighted NSTI	0.142553432215
894.GV1895.lane2.NoIndex.L002	Weighted NSTI	0.174344367325
894.OS1963.lane2.NoIndex.L002	Weighted NSTI	0.194581431108
894.OR416.lane3.NoIndex.L003	Weighted NSTI	0.0700779599512
894.OR410.lane3.NoIndex.L003	Weighted NSTI	0.0693186687061
894.OS546.lane3.NoIndex.L003	Weighted NSTI	0.05984714336
894.SV1996.lane2.NoIndex.L002	Weighted NSTI	0.185425090619
894.OR351.lane3.NoIndex.L003	Weighted NSTI	0.158905340902
894.MR200.lane3.NoIndex.L003	Weighted NSTI	0.173313398371
894.OR372.lane3.NoIndex.L003	Weighted NSTI	0.0596974051534
894.OS475.lane3.NoIndex.L003	Weighted NSTI	0.0499188658901
894.MR496.lane3.NoIndex.L003	Weighted NSTI	0.0883633974977
894.OR428.lane3.NoIndex.L003	Weighted NSTI	0.0642182995378
894.UY58.lane3.NoIndex.L003	Weighted NSTI	0.100219200845
894.OS568.lane3.NoIndex.L003	Weighted NSTI	0.0662530293915
894.OS630.lane3.NoIndex.L003	Weighted NSTI	0.0461568867398
894.UY28.lane3.NoIndex.L003	Weighted NSTI	0.159800787605
894.OS532.lane3.NoIndex.L003	Weighted NSTI	0.0548679915447
894.UY56.lane3.NoIndex.L003	Weighted NSTI	0.121717976585
894.UY917.lane3.NoIndex.L003	Weighted NSTI	0.0538041919967
894.UY52.lane3.NoIndex.L003	Weighted NSTI	0.08022251507
894.OS541.lane3.NoIndex.L003	Weighted NSTI	0.0642046765357
894.UY642.lane3.NoIndex.L003	Weighted NSTI	0.0602754004161
894.GV1670.lane5.NoIndex.L005	Weighted NSTI	0.0506488504328
894.MR498.lane3.NoIndex.L003	Weighted NSTI	0.085663156156
894.MR213.lane3.NoIndex.L003	Weighted NSTI	0.0970140298847
894.UY78.lane3.NoIndex.L003	Weighted NSTI	0.04993053991
894.OS441.lane3.NoIndex.L003	Weighted NSTI	0.0525622983579
894.OS457.lane3.NoIndex.L003	Weighted NSTI	0.0916531967989
894.OS563.lane3.NoIndex.L003	Weighted NSTI	0.0556621511745
894.SL837.lane3.NoIndex.L003	Weighted NSTI	0.0484340275208
894.MR267.lane3.NoIndex.L003	Weighted NSTI	0.0703889505193
894.OS443.lane3.NoIndex.L003	Weighted NSTI	0.0874165257797
894.OS450.lane3.NoIndex.L003	Weighted NSTI	0.0733199153521
894.MR186.lane3.NoIndex.L003	Weighted NSTI	0.122585237613
894.MR187.lane3.NoIndex.L003	Weighted NSTI	0.0946762299593
894.MR503.lane3.NoIndex.L003	Weighted NSTI	0.093340680257
894.MR517.lane3.NoIndex.L003	Weighted NSTI	0.100230917648
894.OS474.lane3.NoIndex.L003	Weighted NSTI	0.0683713182384
894.UY32.lane3.NoIndex.L003	Weighted NSTI	0.065024004839
894.OS608.lane3.NoIndex.L003	Weighted NSTI	0.0550090147489
894.MR305.lane3.NoIndex.L003	Weighted NSTI	0.0960809589116
894.OS464.lane3.NoIndex.L003	Weighted NSTI	0.0910773954504
894.MR487.lane3.NoIndex.L003	Weighted NSTI	0.0737010402994
894.OS454.lane3.NoIndex.L003	Weighted NSTI	0.0969856773423
894.OS466.lane3.NoIndex.L003	Weighted NSTI	0.0598546835286
894.MR504.lane3.NoIndex.L003	Weighted NSTI	0.108638596154
894.YY1584.lane5.NoIndex.L005	Weighted NSTI	0.144859318209
894.MR233.lane3.NoIndex.L003	Weighted NSTI	0.0871027970136
894.MR283.lane3.NoIndex.L003	Weighted NSTI	0.0753067201482
894.OR426.lane3.NoIndex.L003	Weighted NSTI	0.0854965088512
894.OS620.lane3.NoIndex.L003	Weighted NSTI	0.0482808210045
894.OS477.lane3.NoIndex.L003	Weighted NSTI	0.0910588821521
894.OR379.lane3.NoIndex.L003	Weighted NSTI	0.0659623130057
894.OS564.lane3.NoIndex.L003	Weighted NSTI	0.0676844696819
894.MR489.lane3.NoIndex.L003	Weighted NSTI	0.0971121923114
894.MR293.lane3.NoIndex.L003	Weighted NSTI	0.077695983948
894.MR193.lane3.NoIndex.L003	Weighted NSTI	0.0957877697679
894.SL823.lane3.NoIndex.L003	Weighted NSTI	0.0608790022446
894.UY707.lane3.NoIndex.L003	Weighted NSTI	0.0579917186363
894.OS448.lane3.NoIndex.L003	Weighted NSTI	0.0716027235068
894.F1560.lane5.NoIndex.L005	Weighted NSTI	0.0492153875211
894.SV1725.lane5.NoIndex.L005	Weighted NSTI	0.0852893600645
894.OR355.lane3.NoIndex.L003	Weighted NSTI	0.0781831636501
894.OR401.lane3.NoIndex.L003	Weighted NSTI	0.0979131318519
894.UY656.lane3.NoIndex.L003	Weighted NSTI	0.044810497738
894.OS551.lane3.NoIndex.L003	Weighted NSTI	0.0618293302824
894.F1457.lane5.NoIndex.L005	Weighted NSTI	0.0610619045229
894.OS617.lane3.NoIndex.L003	Weighted NSTI	0.0773768707885
894.MR219.lane3.NoIndex.L003	Weighted NSTI	0.0697284488794
894.MR206.lane3.NoIndex.L003	Weighted NSTI	0.133625682209
894.MR516.lane3.NoIndex.L003	Weighted NSTI	0.0932148417569
894.OS598.lane3.NoIndex.L003	Weighted NSTI	0.0559165348377
894.MR190.lane3.NoIndex.L003	Weighted NSTI	0.0576245857946
894.UY79.lane3.NoIndex.L003	Weighted NSTI	0.0590808539486
894.OR437.lane3.NoIndex.L003	Weighted NSTI	0.0698480263891
894.MR254.lane3.NoIndex.L003	Weighted NSTI	0.107697820344
894.OR431.lane3.NoIndex.L003	Weighted NSTI	0.0949462216725
894.OS451.lane3.NoIndex.L003	Weighted NSTI	0.0742182094838
894.OR393.lane3.NoIndex.L003	Weighted NSTI	0.0799199494012
894.MR328.lane3.NoIndex.L003	Weighted NSTI	0.080035911978
894.UY691.lane3.NoIndex.L003	Weighted NSTI	0.0446011825009
894.OS479.lane3.NoIndex.L003	Weighted NSTI	0.0776939621598
894.MR309.lane3.NoIndex.L003	Weighted NSTI	0.0690402882758
894.OS445.lane3.NoIndex.L003	Weighted NSTI	0.0961114626654
894.MR185.lane3.NoIndex.L003	Weighted NSTI	0.056113468889
894.SV1273.lane5.NoIndex.L005	Weighted NSTI	0.0709520072427
894.C1489.lane5.NoIndex.L005	Weighted NSTI	0.0830203627941
894.MR284.lane3.NoIndex.L003	Weighted NSTI	0.0759255007464
894.OS554.lane3.NoIndex.L003	Weighted NSTI	0.132585280134
894.MR255.lane3.NoIndex.L003	Weighted NSTI	0.105992517183
894.YY1165.lane5.NoIndex.L005	Weighted NSTI	0.0961340503868
894.OS444.lane3.NoIndex.L003	Weighted NSTI	0.0915018175376
894.OS535.lane3.NoIndex.L003	Weighted NSTI	0.0672823217077
894.MR203.lane3.NoIndex.L003	Weighted NSTI	0.0987091480131
894.F1463.lane5.NoIndex.L005	Weighted NSTI	0.049510373588
894.MR286.lane3.NoIndex.L003	Weighted NSTI	0.0796532021622
894.YY1179.lane5.NoIndex.L005	Weighted NSTI	0.0673511812984
894.MR511.lane3.NoIndex.L003	Weighted NSTI	0.0870169892021
894.UY924.lane3.NoIndex.L003	Weighted NSTI	0.0465958042727
894.F1466.lane5.NoIndex.L005	Weighted NSTI	0.0678763540905
894.GV1659.lane5.NoIndex.L005	Weighted NSTI	0.0650387663942
894.MR231.lane3.NoIndex.L003	Weighted NSTI	0.0844633339915
894.MR510.lane3.NoIndex.L003	Weighted NSTI	0.0534289891528
894.MR276.lane3.NoIndex.L003	Weighted NSTI	0.0818435224301
894.OS1259.lane5.NoIndex.L005	Weighted NSTI	0.0721492157956
894.YY1180.lane5.NoIndex.L005	Weighted NSTI	0.0789820210127
894.F1458.lane5.NoIndex.L005	Weighted NSTI	0.057660060812
894.MR311.lane3.NoIndex.L003	Weighted NSTI	0.0894625563526
894.MR196.lane3.NoIndex.L003	Weighted NSTI	0.0850705880042
894.SV1762.lane5.NoIndex.L005	Weighted NSTI	0.0817134234666
894.OS560.lane3.NoIndex.L003	Weighted NSTI	0.0457044088914
894.OS738.lane3.NoIndex.L003	Weighted NSTI	0.056507284098
894.OS556.lane3.NoIndex.L003	Weighted NSTI	0.0538136900245
894.MR281.lane3.NoIndex.L003	Weighted NSTI	0.0507159034102
894.MR223.lane3.NoIndex.L003	Weighted NSTI	0.0805378203138
894.UY95.lane3.NoIndex.L003	Weighted NSTI	0.12199667613
894.MR246.lane3.NoIndex.L003	Weighted NSTI	0.064794989251
894.UY42.lane3.NoIndex.L003	Weighted NSTI	0.0719805843281
894.UY127.lane3.NoIndex.L003	Weighted NSTI	0.0583413510643
894.OS550.lane3.NoIndex.L003	Weighted NSTI	0.0586358336611
894.MR514.lane3.NoIndex.L003	Weighted NSTI	0.0948433649718
894.OS745.lane3.NoIndex.L003	Weighted NSTI	0.0573892262174
894.OR370.lane3.NoIndex.L003	Weighted NSTI	0.137345258783
894.F1461.lane5.NoIndex.L005	Weighted NSTI	0.0697664390449
894.OS1265.lane5.NoIndex.L005	Weighted NSTI	0.06433729591
894.OR409.lane3.NoIndex.L003	Weighted NSTI	0.0564400759949
894.MR191.lane3.NoIndex.L003	Weighted NSTI	0.0796856649699
894.OS634.lane3.NoIndex.L003	Weighted NSTI	0.0559361098706
894.MR224.lane3.NoIndex.L003	Weighted NSTI	0.081745224918
894.MR252.lane3.NoIndex.L003	Weighted NSTI	0.0748264120654
894.OR382.lane3.NoIndex.L003	Weighted NSTI	0.123049792179
894.OS580.lane3.NoIndex.L003	Weighted NSTI	0.0608675251345
894.MR278.lane3.NoIndex.L003	Weighted NSTI	0.0787421741905
894.MR271.lane3.NoIndex.L003	Weighted NSTI	0.0974492894298
894.MR330.lane3.NoIndex.L003	Weighted NSTI	0.13059363342
894.OS1256.lane5.NoIndex.L005	Weighted NSTI	0.140761354286
894.SV1283.lane5.NoIndex.L005	Weighted NSTI	0.137487680164
894.OS1240.lane5.NoIndex.L005	Weighted NSTI	0.0961656344356
894.OS1681.lane5.NoIndex.L005	Weighted NSTI	0.0509006946925
894.YY1598.lane5.NoIndex.L005	Weighted NSTI	0.0834981263068
894.OS1218.lane5.NoIndex.L005	Weighted NSTI	0.191051090646
894.OS459.lane3.NoIndex.L003	Weighted NSTI	0.101695361738
894.MR507.lane3.NoIndex.L003	Weighted NSTI	0.108139759375
894.MR201.lane3.NoIndex.L003	Weighted NSTI	0.105573477905
894.SV1305.lane5.NoIndex.L005	Weighted NSTI	0.0682903986191
894.YY1158.lane5.NoIndex.L005	Weighted NSTI	0.146496118463
894.OS1257.lane5.NoIndex.L005	Weighted NSTI	0.0802528564654
894.F1451.lane5.NoIndex.L005	Weighted NSTI	0.0631507964357
894.OS1710.lane5.NoIndex.L005	Weighted NSTI	0.0511358228171
894.GV1041.lane5.NoIndex.L005	Weighted NSTI	0.0925413460706
894.YY1126.lane5.NoIndex.L005	Weighted NSTI	0.0458921065109
894.SV1721.lane5.NoIndex.L005	Weighted NSTI	0.0682872006957
894.YY1183.lane5.NoIndex.L005	Weighted NSTI	0.0561497951282
894.F1559.lane5.NoIndex.L005	Weighted NSTI	0.0694774245793
894.UY1797.lane5.NoIndex.L005	Weighted NSTI	0.0582770658579
894.OS1246.lane5.NoIndex.L005	Weighted NSTI	0.0671006759295
894.F1464.lane5.NoIndex.L005	Weighted NSTI	0.0511823719787
894.YY1597.lane5.NoIndex.L005	Weighted NSTI	0.105676692028
894.C1472.lane5.NoIndex.L005	Weighted NSTI	0.0592745547621
894.OS1242.lane5.NoIndex.L005	Weighted NSTI	0.0560213067863
894.F1453.lane5.NoIndex.L005	Weighted NSTI	0.0763926883601
894.GV1671.lane5.NoIndex.L005	Weighted NSTI	0.0489697350953
894.SV1387.lane5.NoIndex.L005	Weighted NSTI	0.0639523475562
894.F1561.lane5.NoIndex.L005	Weighted NSTI	0.180109191633
894.OS1245.lane5.NoIndex.L005	Weighted NSTI	0.0515545030552
894.OS1252.lane5.NoIndex.L005	Weighted NSTI	0.0748594563522
894.SV1286.lane5.NoIndex.L005	Weighted NSTI	0.109892878722
894.YY1178.lane5.NoIndex.L005	Weighted NSTI	0.0816185158526
894.C1505.lane5.NoIndex.L005	Weighted NSTI	0.0548958212183
894.C1504.lane5.NoIndex.L005	Weighted NSTI	0.0472025668454
894.OS1247.lane5.NoIndex.L005	Weighted NSTI	0.0670778577205
894.YY1646.lane5.NoIndex.L005	Weighted NSTI	0.0645393281398
894.GV1039.lane5.NoIndex.L005	Weighted NSTI	0.102108994864
894.GV1672.lane5.NoIndex.L005	Weighted NSTI	0.177113701632
894.YY1632.lane5.NoIndex.L005	Weighted NSTI	0.0685660564613
894.YY1813.lane5.NoIndex.L005	Weighted NSTI	0.066151700528
894.SV1284.lane5.NoIndex.L005	Weighted NSTI	0.156534029292
