#SampleID	study_id	host_scientific_name	latitude_deg	longitude_deg	envo_biome_3	empo_3	temperature_deg_c	ph	salinity_psu	oxygen_mg_per_l	nitrate_umol_per_l
1774.L524.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L525.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L526.Vagi.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L527.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L528.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L529.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L531.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L532.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L533.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L534.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L535.Vagi.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L538.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L541.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L543.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L556.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L557.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L559.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L560.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L562.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L563.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L564.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L565.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L567.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L574.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L575.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L576.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L578.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L579.Vagi.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L580.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L581.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L582.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L583.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L585.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L586.Areo.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L587.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L589.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1774.L590.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L591.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L592.Skin.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal surface	nan	nan	nan	nan	nan
1774.L593.Inte.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal distal gut	nan	nan	nan	nan	nan
1774.L603.Oral.Puer	1774	Homo sapiens	0.0	2.0	dense settlement biome	Animal secretion	nan	nan	nan	nan	nan
1883.2011.561.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (saline)	0.0	2.0	0.0	2.0	nan
1883.2011.492.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (saline)	nan	nan	2.0	nan	nan
1883.2011.48.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	3.0	freshwater lake biome	Water (non-saline)	1.0	nan	nan	nan	nan
1883.2011.468.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	3.0	freshwater lake biome	Water (non-saline)	2.0	nan	nan	nan	nan
1883.2011.459.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	3.0	freshwater lake biome	Water (non-saline)	1.0	nan	nan	nan	nan
1883.2011.45.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	2.0
1883.2011.442.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	0.0	1.0	nan	0.0	nan
1883.2011.421.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.416.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.415.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	0.0	nan	nan	0.0
1883.2011.405.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.319.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2011.309.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2011.218.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	3.0	nan	nan	1.0
1883.2011.217.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.198.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2011.189.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	1.0	nan
1883.2011.185.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater river biome	Water (non-saline)	1.0	2.0	nan	nan	2.0
1883.2011.165.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.163.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.161.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.139.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater river biome	Water (non-saline)	1.0	2.0	nan	nan	2.0
1883.2011.126.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater river biome	Water (non-saline)	1.0	1.0	nan	nan	1.0
1883.2011.115.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2011.114.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2011.084.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.083.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.066.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	2.0	nan
1883.2011.059.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	nan	0.0
1883.2011.053.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	0.0	2.0	nan	nan	0.0
1883.2011.049.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	2.0	1.0	nan	nan	1.0
1883.2011.046.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	2.0	nan	nan	0.0
1883.2011.043.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	2.0	nan	nan	2.0
1883.2011.042.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.039.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2011.037.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	1.0
1883.2010.356.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2010.300B.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2010.300A.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2010.293B.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2010.292A.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2010.278.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	3.0	nan	nan	1.0
1883.2010.229.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	1.0
1883.2010.222.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	2.0	nan	nan	1.0
1883.2011.289.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2011.288.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2011.275.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	nan
1883.2011.262.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.257.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.25.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	nan	0.0
1883.2011.243.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2011.236.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2011.235.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	0.0
1883.2011.23.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2010.205.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2010.204.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2010.188.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	2.0	1.0	nan	nan	1.0
1883.2010.159.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	nan	nan	nan	nan	nan
1883.2010.129.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	nan
1883.2009.389.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	2.0
1883.2009.38.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.373.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	0.0	nan	nan	1.0
1883.2010.352.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2010.343.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2009.369.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.359.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	0.0	1.0	nan	nan	2.0
1883.2009.356.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	nan	nan	nan	0.0
1883.2009.351.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	nan	nan	nan	0.0
1883.2009.348.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	0.0	nan	nan	nan	2.0
1883.2009.343.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	nan	nan	nan	0.0
1883.2009.332.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	3.0	3.0	nan	nan	3.0
1883.2009.322.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2009.301.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	0.0	nan	nan	0.0
1883.2009.29.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	0.0	nan	nan	0.0
1883.2009.273.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2009.267.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2009.186.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2009.181.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.17.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	1.0	nan	2.0	nan
1883.2009.165.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2009.143.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2009.136.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	2.0	nan	nan	1.0
1883.2009.122.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2009.12.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2009.108.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	0.0	0.0	nan	nan	1.0
1883.2009.098.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	1.0
1883.2009.097.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	0.0	2.0	nan	nan	1.0
1883.2009.094.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	1.0	nan	nan	nan
1883.2009.087.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	1.0	nan	nan	nan
1883.2009.082.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	1.0	nan	nan	nan
1883.2009.059.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	nan	nan
1883.2009.058.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.053.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.038.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.033.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.029.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.018.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.017.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.015.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	0.0	nan	nan	0.0
1883.2009.007.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	0.0	1.0	nan	nan	1.0
1883.2009.005.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2009.003.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	nan	nan	nan	nan	nan
1883.2008.577.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	nan	nan	nan	nan	nan
1883.2008.566.Crump.Artic.LTREB.main.lane4.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	nan	nan	nan	nan	nan
1883.2008.557.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	nan	0.0
1883.2008.334.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.331.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2008.322.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	2.0	nan	nan	nan
1883.2008.305.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Soil (non-saline)	nan	nan	nan	nan	nan
1883.2008.299.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.294.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2008.285.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.283.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.272.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2009.242.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	2.0	nan	nan	nan
1883.2009.226.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	3.0	1.0	nan	nan	nan
1883.2009.224.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	3.0	3.0	nan	nan	nan
1883.2009.219.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	3.0	nan	nan	nan
1883.2009.209.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	1.0
1883.2009.203.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.197.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.195.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.191.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	nan	nan	nan	nan	nan
1883.2009.189.Crump.Artic.LTREB.main.lane3.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	2.0	1.0	nan	nan	0.0
1883.2008.227.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	0.0	1.0	nan	nan	1.0
1883.2008.226.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	1.0	2.0	nan	nan	0.0
1883.2008.201.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	2.0	0.0	nan	nan	0.0
1883.2008.198.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2008.195.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	nan
1883.2008.193.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Water (non-saline)	2.0	1.0	nan	nan	nan
1883.2008.188.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	Not applicable	Water (non-saline)	1.0	1.0	nan	nan	0.0
1883.2008.16.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.159.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Surface (non-saline)	nan	nan	nan	nan	nan
1883.2008.145.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
1883.2008.14.Crump.Artic.LTREB.main.lane2.NoIndex	1883	Not applicable	3.0	0.0	freshwater lake biome	Sediment (non-saline)	nan	nan	nan	nan	nan
